0,1,2,3,4,5,6,7,8,9
93.2142857142857,80.3571428571429,58.8928571428571,58.9285714285714,58.9285714285714,58.8928571428571,58.8928571428571,58.6428571428571,58.6071428571429,58.6071428571429
90.2142857142857,85.8571428571429,78.1428571428571,78.2142857142857,78.1785714285714,78.1428571428571,78.1071428571429,78.0714285714286,78.0714285714286,76
89.2142857142857,87.9642857142857,87.8571428571429,87.3571428571429,87.3928571428571,87.2142857142857,88.5,88.4285714285714,87.8571428571429,87.4642857142857
